user_id,start_date,end_date,plan_type
user_22507,2023-12-07,2024-01-05,premium
user_16128,2023-11-08,2023-12-07,premium
user_8472,2023-06-26,2023-07-25,pro
user_1343,2023-09-24,2023-10-23,premium
user_6082,2023-09-11,2023-10-10,basic
user_11150,2023-11-09,2023-12-08,basic
user_7898,2023-09-18,2023-10-17,pro
user_22562,2023-12-07,2024-01-05,premium
user_13259,2023-10-21,2023-11-19,premium
user_22911,2023-05-09,2023-06-07,pro
user_23408,2023-04-29,2023-05-28,pro
user_10893,2023-07-25,2023-08-23,basic
user_16224,2023-05-22,2023-06-20,basic
user_27179,2023-10-10,2023-11-08,pro
user_14360,2023-08-20,2023-09-18,pro
user_24074,2023-08-14,2023-09-12,premium
user_29566,2023-09-10,2023-10-09,pro
user_17046,2023-11-01,2023-11-30,premium
user_11255,2023-11-11,2023-12-10,basic
user_61,2023-07-30,2023-08-28,pro
user_5879,2023-07-19,2023-08-17,premium
user_8237,2023-10-07,2023-11-05,premium
user_13314,2023-07-11,2023-08-09,premium
user_11615,2023-11-30,2023-12-29,basic
user_499,2023-07-16,2023-08-14,pro
user_11275,2023-09-21,2023-10-20,premium
user_13552,2023-10-30,2023-11-28,pro
user_21437,2023-04-30,2023-05-29,premium
user_11912,2023-04-12,2023-05-11,basic
user_19861,2023-12-05,2024-01-03,basic
user_6937,2023-09-24,2023-10-23,pro
user_26849,2023-11-07,2023-12-06,basic
user_26981,2023-08-06,2023-09-04,pro
user_21221,2023-12-21,2024-01-19,premium
user_4195,2023-12-07,2024-01-05,premium
user_29161,2023-07-18,2023-08-16,pro
user_10688,2023-11-22,2023-12-21,basic
user_10579,2023-11-03,2023-12-02,basic
user_4404,2023-09-23,2023-10-22,pro
user_21137,2023-06-15,2023-07-14,premium
user_6243,2023-10-12,2023-11-10,basic
user_28532,2023-08-06,2023-09-04,premium
user_21611,2023-03-13,2023-04-11,pro
user_2358,2023-10-17,2023-11-15,pro
user_27392,2023-10-17,2023-11-15,premium
user_6599,2023-06-27,2023-07-26,premium
user_3455,2023-02-15,2023-03-16,pro
user_10875,2023-08-14,2023-09-12,pro
user_24812,2023-10-30,2023-11-28,pro
user_856,2023-08-10,2023-09-08,basic
user_13684,2023-08-25,2023-09-23,premium
user_916,2023-08-10,2023-09-08,premium
user_10224,2023-12-05,2024-01-03,premium
user_3577,2023-09-21,2023-10-20,pro
user_3595,2023-08-21,2023-09-19,pro
user_10575,2023-05-03,2023-06-01,pro
user_25229,2023-06-20,2023-07-19,premium
user_28285,2023-10-23,2023-11-21,pro
user_27999,2023-12-02,2023-12-31,premium
user_21891,2023-08-17,2023-09-15,basic
user_8695,2023-04-02,2023-05-01,basic
user_28734,2023-05-11,2023-06-09,pro
user_22118,2023-07-24,2023-08-22,premium
user_16904,2023-07-02,2023-07-31,premium
user_23907,2023-07-29,2023-08-27,premium
user_29442,2023-09-15,2023-10-14,basic
user_24964,2023-09-01,2023-09-30,premium
user_9903,2023-10-01,2023-10-30,pro
user_15092,2023-07-30,2023-08-28,premium
user_1056,2023-09-09,2023-10-08,premium
user_20655,2023-12-03,2024-01-01,premium
user_3230,2023-10-03,2023-11-01,basic
user_14439,2023-10-02,2023-10-31,pro
user_18432,2023-06-19,2023-07-18,premium
user_4845,2023-12-30,2024-01-28,premium
user_5913,2023-12-05,2024-01-03,pro
user_885,2023-07-20,2023-08-18,pro
user_9255,2023-05-06,2023-06-04,pro
user_1662,2023-12-30,2024-01-28,basic
user_8695,2023-03-03,2023-04-01,premium
user_27381,2023-03-26,2023-04-24,pro
user_2343,2023-12-23,2024-01-21,pro
user_27639,2023-10-02,2023-10-31,basic
user_28528,2023-09-02,2023-10-01,premium
user_5318,2023-12-18,2024-01-16,premium
user_20986,2023-06-26,2023-07-25,basic
user_9655,2023-08-05,2023-09-03,basic
user_8248,2023-11-22,2023-12-21,basic
user_7387,2023-10-27,2023-11-25,premium
user_4233,2023-11-23,2023-12-22,pro
user_11414,2023-10-12,2023-11-10,pro
user_19514,2023-08-03,2023-09-01,pro
user_18444,2023-08-14,2023-09-12,pro
user_16314,2023-04-14,2023-05-13,basic
user_7172,2023-11-22,2023-12-21,premium
user_8521,2023-09-04,2023-10-03,basic
user_27202,2023-12-19,2024-01-17,premium
user_19245,2023-09-04,2023-10-03,premium
user_14561,2023-09-14,2023-10-13,basic
user_6563,2023-11-05,2023-12-04,premium
user_27160,2023-12-17,2024-01-15,pro
user_24870,2023-11-25,2023-12-24,premium
user_24221,2023-11-29,2023-12-28,premium
user_7144,2023-07-06,2023-08-04,pro
user_12380,2023-09-29,2023-10-28,pro
user_18466,2023-10-17,2023-11-15,basic
user_12324,2023-12-22,2024-01-20,pro
user_17091,2023-10-26,2023-11-24,premium
user_24661,2023-12-16,2024-01-14,basic
user_27175,2023-09-27,2023-10-26,pro
user_28271,2023-09-28,2023-10-27,premium
user_28786,2023-05-19,2023-06-17,premium
user_10969,2023-05-08,2023-06-06,premium
user_25699,2023-08-12,2023-09-10,premium
user_1232,2023-04-25,2023-05-24,premium
user_10362,2023-10-31,2023-11-29,basic
user_15990,2023-05-22,2023-06-20,basic
user_12047,2023-05-05,2023-06-03,pro
user_18291,2023-09-16,2023-10-15,basic
user_11886,2023-11-13,2023-12-12,pro
user_12104,2023-07-03,2023-08-01,basic
user_29859,2023-12-22,2024-01-20,premium
user_14050,2023-06-29,2023-07-28,pro
user_28343,2023-08-23,2023-09-21,pro
user_2407,2023-03-28,2023-04-26,premium
user_2146,2023-08-15,2023-09-13,premium
user_8672,2023-07-20,2023-08-18,basic
user_5343,2023-12-23,2024-01-21,premium
user_19610,2023-11-25,2023-12-24,basic
user_27152,2023-11-28,2023-12-27,pro
user_24874,2023-07-01,2023-07-30,basic
user_3469,2023-12-21,2024-01-19,pro
user_6415,2023-11-04,2023-12-03,pro
user_15070,2023-10-02,2023-10-31,premium
user_19998,2023-11-11,2023-12-10,basic
user_4991,2023-10-27,2023-11-25,pro
user_9914,2023-11-06,2023-12-05,basic
user_4583,2023-04-17,2023-05-16,premium
user_14451,2023-07-28,2023-08-26,pro
user_25742,2023-03-21,2023-04-19,basic
user_15039,2023-01-29,2023-02-27,pro
user_14432,2023-11-22,2023-12-21,pro
user_26255,2023-12-26,2024-01-24,pro
user_20302,2023-08-01,2023-08-30,pro
user_10131,2023-05-16,2023-06-14,basic
user_6715,2023-07-21,2023-08-19,premium
user_29409,2023-07-06,2023-08-04,basic
user_4460,2023-09-16,2023-10-15,pro
user_26365,2023-07-22,2023-08-20,pro
user_13570,2023-03-27,2023-04-25,pro
user_12671,2023-07-16,2023-08-14,basic
user_6639,2023-10-19,2023-11-17,premium
user_15314,2023-04-23,2023-05-22,basic
user_16174,2023-10-04,2023-11-02,pro
user_2682,2023-04-01,2023-04-30,pro
user_23874,2023-09-26,2023-10-25,basic
user_14028,2023-03-04,2023-04-02,pro
user_708,2023-07-11,2023-08-09,pro
user_22440,2023-12-18,2024-01-16,premium
user_19807,2023-02-18,2023-03-19,basic
user_2536,2023-06-14,2023-07-13,basic
user_14607,2023-10-13,2023-11-11,basic
user_20460,2023-08-29,2023-09-27,basic
user_13768,2023-11-06,2023-12-05,basic
user_28567,2023-12-15,2024-01-13,pro
user_25579,2023-12-31,2024-01-29,premium
user_21361,2023-06-13,2023-07-12,pro
user_24336,2023-06-01,2023-06-30,premium
user_19192,2023-11-15,2023-12-14,basic
user_7243,2023-09-14,2023-10-13,pro
user_28998,2023-07-01,2023-07-30,pro
user_14729,2023-05-01,2023-05-30,premium
user_935,2023-12-06,2024-01-04,premium
user_18104,2023-10-02,2023-10-31,basic
user_25104,2023-10-07,2023-11-05,premium
user_20195,2023-10-08,2023-11-06,basic
user_27059,2023-06-09,2023-07-08,pro
user_8513,2023-11-30,2023-12-29,premium
user_11105,2023-04-26,2023-05-25,pro
user_20679,2023-08-30,2023-09-28,premium
user_13888,2023-04-29,2023-05-28,basic
user_20773,2023-10-20,2023-11-18,pro
user_27946,2023-05-06,2023-06-04,basic
user_11152,2023-11-12,2023-12-11,pro
user_28953,2023-08-24,2023-09-22,premium
user_2989,2023-11-28,2023-12-27,premium
user_4059,2023-05-31,2023-06-29,basic
user_9610,2023-10-14,2023-11-12,premium
user_9653,2023-10-07,2023-11-05,basic
user_7931,2023-11-30,2023-12-29,premium
user_4956,2023-07-13,2023-08-11,basic
user_20266,2023-12-17,2024-01-15,basic
user_16416,2023-08-08,2023-09-06,pro
user_16679,2023-12-03,2024-01-01,basic
user_20458,2023-09-15,2023-10-14,basic
user_21352,2023-10-24,2023-11-22,premium
user_26388,2023-05-02,2023-05-31,pro
user_24229,2023-10-24,2023-11-22,basic
user_1605,2023-07-01,2023-07-30,premium
user_14650,2023-09-30,2023-10-29,premium
user_17114,2023-12-23,2024-01-21,pro
user_6149,2023-02-01,2023-03-02,pro
user_6513,2023-10-03,2023-11-01,pro
user_6438,2023-05-22,2023-06-20,premium
user_1190,2023-06-30,2023-07-29,basic
user_2963,2023-07-12,2023-08-10,basic
user_9132,2023-12-11,2024-01-09,basic
user_27383,2023-08-07,2023-09-05,premium
user_17130,2023-08-03,2023-09-01,premium
user_27358,2023-10-06,2023-11-04,pro
user_21695,2023-12-02,2023-12-31,pro
user_17859,2023-04-13,2023-05-12,pro
user_8097,2023-08-20,2023-09-18,basic
user_6321,2023-12-14,2024-01-12,premium
user_13059,2023-09-21,2023-10-20,pro
user_7631,2023-09-26,2023-10-25,pro
user_21876,2023-07-19,2023-08-17,pro
user_3961,2023-09-07,2023-10-06,premium
user_21380,2023-06-07,2023-07-06,pro
user_26712,2023-08-15,2023-09-13,premium
user_27427,2023-11-25,2023-12-24,premium
user_25895,2023-11-08,2023-12-07,premium
user_8787,2023-11-04,2023-12-03,premium
user_1852,2023-07-04,2023-08-02,pro
user_23896,2023-10-06,2023-11-04,basic
user_13921,2023-08-06,2023-09-04,premium
user_29413,2023-12-29,2024-01-27,basic
user_26927,2023-12-01,2023-12-30,premium
user_1609,2023-10-31,2023-11-29,premium
user_20264,2023-12-21,2024-01-19,basic
user_5982,2023-05-23,2023-06-21,pro
user_7870,2023-11-06,2023-12-05,basic
user_6324,2023-12-31,2024-01-29,basic
user_11801,2023-05-19,2023-06-17,premium
user_25895,2023-12-08,2024-01-06,premium
user_22130,2023-09-23,2023-10-22,pro
user_29923,2023-07-29,2023-08-27,pro
user_5794,2023-04-12,2023-05-11,basic
user_7235,2023-11-01,2023-11-30,pro
user_26964,2023-09-24,2023-10-23,basic
user_24925,2023-10-25,2023-11-23,basic
user_8881,2023-12-04,2024-01-02,basic
user_17713,2023-08-01,2023-08-30,pro
user_28093,2023-06-06,2023-07-05,basic
user_14494,2023-08-25,2023-09-23,basic
user_10046,2023-05-03,2023-06-01,pro
user_6906,2023-07-13,2023-08-11,basic
user_18163,2023-09-23,2023-10-22,pro
user_28407,2023-10-24,2023-11-22,pro
user_20206,2023-07-17,2023-08-15,pro
user_3288,2023-11-04,2023-12-03,pro
user_11620,2023-11-30,2023-12-29,basic
user_24396,2023-10-30,2023-11-28,pro
user_2658,2023-07-11,2023-08-09,pro
user_6040,2023-08-20,2023-09-18,premium
user_27193,2023-12-13,2024-01-11,basic
user_29448,2023-12-02,2023-12-31,pro
user_22697,2023-10-04,2023-11-02,pro
user_16022,2023-08-15,2023-09-13,premium
user_17829,2023-12-11,2024-01-09,pro
user_21910,2023-06-25,2023-07-24,basic
user_7963,2023-08-12,2023-09-10,premium
user_4534,2023-06-02,2023-07-01,premium
user_10937,2023-12-06,2024-01-04,pro
user_8982,2023-12-19,2024-01-17,premium
user_1174,2023-09-16,2023-10-15,basic
user_28916,2023-07-09,2023-08-07,basic
user_21202,2023-03-17,2023-04-15,pro
user_18750,2023-09-24,2023-10-23,basic
user_9900,2023-12-22,2024-01-20,premium
user_12476,2023-05-26,2023-06-24,pro
user_20443,2023-11-14,2023-12-13,premium
user_20204,2023-11-28,2023-12-27,premium
user_13256,2023-08-11,2023-09-09,pro
user_27854,2023-09-27,2023-10-26,basic
user_1765,2023-08-01,2023-08-30,premium
user_28466,2023-08-07,2023-09-05,pro
user_24385,2023-09-17,2023-10-16,basic
user_4969,2023-07-26,2023-08-24,basic
user_23488,2023-09-29,2023-10-28,pro
user_10034,2023-09-04,2023-10-03,basic
user_8294,2023-08-29,2023-09-27,pro
user_18951,2023-07-08,2023-08-06,basic
user_4147,2023-09-03,2023-10-02,basic
user_9086,2023-08-07,2023-09-05,pro
user_4493,2023-09-29,2023-10-28,basic
user_17303,2023-08-20,2023-09-18,pro
user_15097,2023-11-13,2023-12-12,premium
user_23063,2023-11-20,2023-12-19,premium
user_7785,2023-12-08,2024-01-06,premium
user_2843,2023-09-04,2023-10-03,premium
user_162,2023-02-16,2023-03-17,premium
user_24695,2023-04-22,2023-05-21,basic
user_13942,2023-06-16,2023-07-15,pro
user_21356,2023-12-13,2024-01-11,premium
user_12325,2023-05-01,2023-05-30,premium
user_12144,2023-08-01,2023-08-30,premium
user_21559,2023-10-06,2023-11-04,premium
user_14171,2023-06-22,2023-07-21,premium
user_21618,2023-05-26,2023-06-24,premium
user_13871,2023-08-18,2023-09-16,basic
user_10091,2023-10-29,2023-11-27,pro
user_20873,2023-09-26,2023-10-25,basic
user_12559,2023-07-18,2023-08-16,pro
user_28288,2023-07-05,2023-08-03,basic
user_27019,2023-12-20,2024-01-18,basic
user_14288,2023-10-06,2023-11-04,premium
user_20778,2023-09-12,2023-10-11,basic
user_8679,2023-12-31,2024-01-29,premium
user_6932,2023-07-11,2023-08-09,basic
user_27060,2023-11-04,2023-12-03,premium
user_15087,2023-07-18,2023-08-16,basic
user_14346,2023-06-28,2023-07-27,pro
user_8668,2023-11-30,2023-12-29,pro
user_24546,2023-08-07,2023-09-05,pro
user_11276,2023-05-28,2023-06-26,premium
user_15218,2023-09-15,2023-10-14,basic
user_1924,2023-09-08,2023-10-07,pro
user_29624,2023-09-20,2023-10-19,premium
user_3552,2023-05-16,2023-06-14,premium
user_11588,2023-09-09,2023-10-08,premium
user_25674,2023-10-16,2023-11-14,pro
user_6103,2023-04-29,2023-05-28,basic
user_24144,2023-11-21,2023-12-20,pro
user_7689,2023-10-01,2023-10-30,premium
user_10596,2023-04-03,2023-05-02,basic
user_7396,2023-08-24,2023-09-22,basic
user_10420,2023-10-24,2023-11-22,pro
user_10864,2023-10-03,2023-11-01,premium
user_20945,2023-06-07,2023-07-06,premium
user_23755,2023-09-30,2023-10-29,basic
user_2280,2023-11-02,2023-12-01,pro
user_17349,2023-08-11,2023-09-09,pro
user_25213,2023-09-30,2023-10-29,basic
user_17831,2023-09-14,2023-10-13,premium
user_28228,2023-04-18,2023-05-17,pro
user_28993,2023-11-17,2023-12-16,pro
user_14869,2023-12-17,2024-01-15,pro
user_10532,2023-08-28,2023-09-26,basic
user_24698,2023-06-15,2023-07-14,basic
user_19400,2023-04-05,2023-05-04,basic
user_2487,2023-11-10,2023-12-09,premium
user_14778,2023-09-16,2023-10-15,pro
user_12343,2023-10-25,2023-11-23,pro
user_29715,2023-12-17,2024-01-15,pro
user_15824,2023-12-10,2024-01-08,basic
user_17857,2023-07-26,2023-08-24,pro
user_19601,2023-01-27,2023-02-25,basic
user_25016,2023-08-20,2023-09-18,pro
user_23909,2023-09-29,2023-10-28,pro
user_8479,2023-11-06,2023-12-05,basic
user_3832,2023-08-12,2023-09-10,basic
user_8010,2023-06-09,2023-07-08,pro
user_6925,2023-12-24,2024-01-22,premium
user_18738,2023-09-27,2023-10-26,premium
user_15709,2023-05-14,2023-06-12,premium
user_10874,2023-09-25,2023-10-24,pro
user_16759,2023-08-17,2023-09-15,basic
user_9988,2023-05-10,2023-06-08,premium
user_27886,2023-02-11,2023-03-12,premium
user_714,2023-11-03,2023-12-02,premium
user_14628,2023-04-07,2023-05-06,premium
user_20028,2023-06-24,2023-07-23,basic
user_3647,2023-08-29,2023-09-27,pro
user_25337,2023-10-08,2023-11-06,premium
user_9031,2023-11-17,2023-12-16,premium
user_15305,2023-09-27,2023-10-26,basic
user_8852,2023-10-18,2023-11-16,pro
user_28389,2023-06-06,2023-07-05,basic
user_1425,2023-10-20,2023-11-18,pro
user_6709,2023-11-22,2023-12-21,basic
user_17123,2023-12-08,2024-01-06,pro
user_20552,2023-04-23,2023-05-22,basic
user_18096,2023-07-23,2023-08-21,premium
user_16902,2023-06-26,2023-07-25,basic
user_16034,2023-08-11,2023-09-09,pro
user_6718,2023-09-06,2023-10-05,premium
user_17804,2023-09-21,2023-10-20,premium
user_10756,2023-11-09,2023-12-08,pro
user_14916,2023-10-30,2023-11-28,pro
user_2001,2023-09-29,2023-10-28,basic
user_6448,2023-08-13,2023-09-11,pro
user_19606,2023-10-06,2023-11-04,basic
user_16619,2023-09-02,2023-10-01,premium
user_22264,2023-09-09,2023-10-08,pro
user_17701,2023-05-02,2023-05-31,pro
user_13148,2023-05-04,2023-06-02,premium
user_9404,2023-10-22,2023-11-20,basic
user_5753,2023-04-27,2023-05-26,pro
user_9756,2023-09-15,2023-10-14,pro
user_6557,2023-03-05,2023-04-03,basic
user_25887,2023-11-18,2023-12-17,basic
user_9659,2023-08-28,2023-09-26,basic
user_16435,2023-12-07,2024-01-05,basic
user_22842,2023-11-11,2023-12-10,premium
user_14328,2023-10-14,2023-11-12,pro
user_10360,2023-07-21,2023-08-19,premium
user_1241,2023-12-26,2024-01-24,premium
user_17665,2023-10-20,2023-11-18,premium
user_901,2023-08-06,2023-09-04,basic
user_24747,2023-10-19,2023-11-17,premium
user_24391,2024-01-01,2024-01-30,basic
user_3846,2023-07-14,2023-08-12,premium
user_14026,2023-06-25,2023-07-24,premium
user_6291,2023-07-22,2023-08-20,basic
user_6511,2023-07-19,2023-08-17,premium
user_14378,2023-05-25,2023-06-23,basic
user_4888,2023-04-30,2023-05-29,basic
user_27208,2023-07-16,2023-08-14,premium
user_455,2023-05-13,2023-06-11,basic
user_19730,2023-06-27,2023-07-26,basic
user_4133,2023-07-06,2023-08-04,pro
user_7722,2023-10-11,2023-11-09,premium
user_17310,2023-12-28,2024-01-26,basic
user_11569,2023-12-20,2024-01-18,basic
user_16571,2023-09-20,2023-10-19,basic
user_7855,2023-05-06,2023-06-04,premium
user_26382,2023-07-25,2023-08-23,basic
user_10239,2023-09-22,2023-10-21,basic
user_12769,2023-06-11,2023-07-10,pro
user_28877,2023-10-04,2023-11-02,pro
user_13758,2023-05-18,2023-06-16,pro
user_11753,2023-07-22,2023-08-20,pro
user_5852,2023-04-26,2023-05-25,premium
user_6457,2023-11-22,2023-12-21,basic
user_9037,2023-08-10,2023-09-08,premium
user_19854,2023-09-14,2023-10-13,basic
user_680,2023-05-06,2023-06-04,basic
user_29555,2023-10-21,2023-11-19,pro
user_20023,2023-09-28,2023-10-27,basic
user_17866,2023-12-12,2024-01-10,pro
user_3316,2023-06-12,2023-07-11,premium
user_1355,2023-10-30,2023-11-28,basic
user_8557,2023-11-09,2023-12-08,premium
user_23364,2023-10-20,2023-11-18,pro
user_25591,2023-12-15,2024-01-13,premium
user_10602,2023-12-16,2024-01-14,pro
user_19511,2023-09-12,2023-10-11,basic
user_23709,2023-03-28,2023-04-26,pro
user_17377,2023-09-11,2023-10-10,premium
user_19943,2023-07-09,2023-08-07,basic
user_15227,2023-12-23,2024-01-21,premium
user_5429,2023-07-25,2023-08-23,basic
user_27196,2023-07-15,2023-08-13,premium
user_18649,2023-03-11,2023-04-09,basic
user_17791,2023-04-13,2023-05-12,pro
user_20019,2023-09-10,2023-10-09,basic
user_7544,2023-10-11,2023-11-09,basic
user_15166,2023-10-03,2023-11-01,basic
user_5832,2023-04-11,2023-05-10,premium
user_27436,2023-08-17,2023-09-15,premium
user_18397,2023-04-07,2023-05-06,basic
user_26739,2023-10-21,2023-11-19,pro
user_24440,2023-09-06,2023-10-05,premium
user_8900,2023-10-13,2023-11-11,pro
user_16365,2023-05-15,2023-06-13,premium
user_11185,2023-11-11,2023-12-10,basic
user_16749,2023-04-06,2023-05-05,premium
user_6670,2024-01-01,2024-01-30,pro
user_9399,2023-12-06,2024-01-04,premium
user_26017,2023-08-21,2023-09-19,premium
user_25803,2023-09-20,2023-10-19,basic
user_8551,2023-10-19,2023-11-17,premium
user_8011,2023-06-02,2023-07-01,pro
user_8772,2023-11-25,2023-12-24,premium
user_732,2023-03-07,2023-04-05,pro
user_25200,2023-05-20,2023-06-18,pro
user_27464,2023-12-17,2024-01-15,premium
user_12303,2023-08-26,2023-09-24,premium
user_23881,2023-09-07,2023-10-06,premium
user_17306,2023-08-12,2023-09-10,basic
user_1737,2023-12-13,2024-01-11,basic
user_28030,2023-06-13,2023-07-12,pro
user_21485,2023-12-03,2024-01-01,premium
user_21442,2023-11-07,2023-12-06,basic
user_27997,2023-08-20,2023-09-18,premium
user_8213,2023-08-30,2023-09-28,premium
user_6097,2023-08-11,2023-09-09,premium
user_25796,2023-05-09,2023-06-07,pro
user_17452,2023-07-25,2023-08-23,pro
user_7048,2023-04-07,2023-05-06,pro
user_5624,2023-08-27,2023-09-25,basic
user_14719,2023-08-15,2023-09-13,basic
user_21419,2023-12-24,2024-01-22,premium
user_20220,2023-08-14,2023-09-12,basic
user_1892,2023-06-26,2023-07-25,premium
user_5200,2023-08-14,2023-09-12,premium
user_25048,2023-06-12,2023-07-11,premium
user_22847,2023-07-21,2023-08-19,premium
user_24116,2023-04-02,2023-05-01,premium
user_17281,2023-03-15,2023-04-13,premium
user_28745,2023-11-13,2023-12-12,basic
user_18646,2023-06-07,2023-07-06,premium
user_9555,2023-09-08,2023-10-07,basic
user_4940,2023-10-31,2023-11-29,premium
user_3923,2023-09-27,2023-10-26,pro
user_27376,2023-06-25,2023-07-24,premium
user_23005,2023-07-03,2023-08-01,basic
user_7520,2023-11-07,2023-12-06,basic
user_14342,2023-05-23,2023-06-21,pro
user_19976,2023-08-19,2023-09-17,pro
user_12563,2023-06-07,2023-07-06,premium
user_10423,2023-08-02,2023-08-31,pro
user_15581,2023-05-15,2023-06-13,basic
user_721,2023-10-22,2023-11-20,basic
user_13818,2023-10-13,2023-11-11,basic
user_5200,2023-05-19,2023-06-17,premium
user_1806,2023-02-27,2023-03-28,premium
user_1875,2023-06-03,2023-07-02,pro
user_17068,2023-08-31,2023-09-29,pro
user_10410,2023-10-14,2023-11-12,pro
user_22816,2023-12-14,2024-01-12,basic
user_6107,2023-09-29,2023-10-28,premium
user_13348,2023-10-03,2023-11-01,premium
user_22668,2023-06-13,2023-07-12,premium
user_17620,2023-12-15,2024-01-13,pro
user_25819,2023-09-07,2023-10-06,premium
user_11315,2023-11-25,2023-12-24,pro
user_7181,2024-01-01,2024-01-30,basic
user_25437,2023-08-06,2023-09-04,basic
user_18613,2023-12-10,2024-01-08,basic
user_20037,2023-10-13,2023-11-11,pro
user_8979,2023-09-15,2023-10-14,premium
user_7278,2023-10-25,2023-11-23,basic
user_8631,2023-05-25,2023-06-23,basic
user_14341,2023-09-28,2023-10-27,basic
user_21999,2023-11-26,2023-12-25,pro
user_16297,2023-12-10,2024-01-08,basic
user_10246,2023-08-07,2023-09-05,premium
user_28466,2023-09-06,2023-10-05,pro
user_18745,2023-10-31,2023-11-29,premium
user_17344,2023-10-12,2023-11-10,premium
user_28656,2023-08-25,2023-09-23,pro
user_15579,2023-08-16,2023-09-14,pro
user_25420,2023-11-01,2023-11-30,premium
user_2283,2023-12-04,2024-01-02,premium
user_14774,2023-07-22,2023-08-20,premium
user_15602,2023-11-13,2023-12-12,basic
user_14541,2023-05-06,2023-06-04,premium
user_23508,2023-08-02,2023-08-31,premium
user_12100,2023-12-04,2024-01-02,pro
user_5034,2023-12-02,2023-12-31,basic
user_3941,2023-06-04,2023-07-03,pro
user_23926,2023-11-27,2023-12-26,premium
user_22766,2023-10-15,2023-11-13,basic
user_17934,2023-12-20,2024-01-18,pro
user_22768,2023-06-04,2023-07-03,basic
user_18043,2023-08-17,2023-09-15,basic
user_26908,2023-01-18,2023-02-16,premium
user_14757,2023-08-12,2023-09-10,premium
user_4734,2023-11-13,2023-12-12,basic
user_2672,2023-05-15,2023-06-13,premium
user_5208,2023-04-15,2023-05-14,premium
user_29781,2023-10-21,2023-11-19,basic
user_25848,2023-04-20,2023-05-19,basic
user_3913,2023-08-16,2023-09-14,premium
user_54,2023-09-15,2023-10-14,pro
user_8096,2023-07-26,2023-08-24,premium
user_518,2023-05-16,2023-06-14,basic
user_28625,2023-12-11,2024-01-09,premium
user_25847,2023-06-21,2023-07-20,basic
user_12300,2023-10-12,2023-11-10,pro
user_28317,2023-10-24,2023-11-22,premium
user_2336,2023-12-14,2024-01-12,premium
user_5313,2023-09-28,2023-10-27,basic
user_24351,2023-10-05,2023-11-03,pro
user_9863,2023-08-27,2023-09-25,basic
user_28571,2023-07-16,2023-08-14,premium
user_19597,2023-07-04,2023-08-02,pro
user_11032,2023-10-30,2023-11-28,pro
user_11440,2023-04-18,2023-05-17,pro
user_10664,2023-10-09,2023-11-07,premium
user_7095,2023-05-24,2023-06-22,pro
user_5013,2023-11-04,2023-12-03,premium
user_21751,2023-11-18,2023-12-17,basic
user_9123,2023-11-11,2023-12-10,pro
user_7622,2023-06-01,2023-06-30,basic
user_18680,2023-10-20,2023-11-18,pro
user_16986,2023-07-30,2023-08-28,premium
user_22494,2023-07-29,2023-08-27,premium
user_5664,2023-03-07,2023-04-05,basic
user_21925,2023-03-02,2023-03-31,pro
user_3337,2023-03-15,2023-04-13,pro
user_20411,2023-05-16,2023-06-14,pro
user_14755,2023-09-07,2023-10-06,pro
user_25964,2023-04-23,2023-05-22,basic
user_18149,2023-11-09,2023-12-08,basic
user_28701,2023-07-06,2023-08-04,basic
user_4013,2023-09-21,2023-10-20,pro
user_19123,2023-08-18,2023-09-16,basic
user_22828,2023-12-28,2024-01-26,basic
user_25818,2023-04-08,2023-05-07,basic
user_22642,2023-04-29,2023-05-28,pro
user_7058,2023-06-29,2023-07-28,pro
user_23710,2023-04-11,2023-05-10,pro
user_26852,2023-10-10,2023-11-08,pro
user_9049,2023-12-06,2024-01-04,pro
user_21671,2023-08-05,2023-09-03,premium
user_27906,2023-12-10,2024-01-08,pro
user_3287,2023-05-31,2023-06-29,basic
user_19655,2023-09-08,2023-10-07,pro
user_10587,2023-08-25,2023-09-23,basic
user_13415,2023-10-30,2023-11-28,basic
user_7803,2023-11-05,2023-12-04,premium
user_6359,2023-10-28,2023-11-26,premium
user_21350,2023-09-03,2023-10-02,premium
user_449,2023-09-30,2023-10-29,basic
user_2777,2023-07-23,2023-08-21,pro
user_15519,2023-12-25,2024-01-23,basic
user_17329,2023-02-02,2023-03-03,pro
user_6821,2023-08-19,2023-09-17,basic
user_24645,2023-09-14,2023-10-13,premium
user_16730,2023-05-10,2023-06-08,premium
user_4826,2023-11-13,2023-12-12,basic
user_24303,2023-10-18,2023-11-16,basic
user_6457,2023-09-05,2023-10-04,pro
user_3666,2023-10-31,2023-11-29,premium
user_13201,2023-05-28,2023-06-26,premium
user_2368,2023-01-17,2023-02-15,premium
user_2621,2023-09-20,2023-10-19,premium
user_25086,2023-10-09,2023-11-07,pro
user_13690,2023-04-19,2023-05-18,pro
user_27520,2023-08-08,2023-09-06,pro
user_3151,2023-06-30,2023-07-29,pro
user_10531,2023-06-10,2023-07-09,premium
user_22061,2023-09-18,2023-10-17,premium
user_21346,2023-07-05,2023-08-03,pro
user_4146,2023-12-14,2024-01-12,premium
user_3503,2023-08-07,2023-09-05,pro
user_3730,2023-10-23,2023-11-21,premium
user_29696,2023-11-09,2023-12-08,basic
user_27078,2023-04-30,2023-05-29,premium
user_3383,2023-12-26,2024-01-24,pro
user_24887,2023-04-03,2023-05-02,basic
user_8923,2023-10-16,2023-11-14,premium
user_18123,2023-11-19,2023-12-18,pro
